"com-github-mjdetullio-jenkins-plugins-multibranch-IvyMultiBranchProject","1"
"org-jenkinsci-plugins-jobexecutors-toplevelitems-StoreVersion","1"
"com-google-jenkins-plugins-dsl-YamlProject","2"
"hudson-plugins-customer-data-template-DependencyStyleProject","2"
"org-jenkinsci-plugins-drupal-projects-DrupalProject","2"
"org-jenkinsci-plugins-jobexecutors-toplevelitems-PortalNotifier","2"
"org-jenkinsci-plugins-updatebot-ImportGithubRepoProject","2"
"hudson-plugins-customer-data-template-DataWarehouseStyleProject","5"
"com-barchart-jenkins-cascade-CascadeProject","19"
"org-jvnet-hudson-plugins-ade-project-IfarmProject","23"
"com-github-mjdetullio-jenkins-plugins-multibranch-MatrixMultiBranchProject","40"
"hudson-plugin-smartjob-SmartJob","70"
"captmorgan-ExternalProject","153"
"com-github-mjdetullio-jenkins-plugins-multibranch-MavenMultiBranchProject","269"
"com-github-mjdetullio-jenkins-plugins-multibranch-FreeStyleMultiBranchProject","593"
"org-jenkinsci-plugins-coordinator-model-CoordinatorProject","765"
"org-jenkinsci-plugins-jobgenerator-JobGenerator","872"
"hudson-ivy-IvyModuleSet","1712"
"hudson-model-ExternalJob","6264"
"hudson-plugins-project_inheritance-projects-InheritanceProject","6957"
"com-cloudbees-plugins-flow-BuildFlow","14077"
"org-jenkinsci-plugins-pipeline-multibranch-defaults-PipelineMultiBranchDefaultsProject","16892"
"jenkins-branch-OrganizationFolder","56914"
"hudson-matrix-MatrixProject","237013"
"com-tikal-jenkins-plugins-multijob-MultiJobProject","718391"
"hudson-maven-MavenModuleSet","1918018"
"org-jenkinsci-plugins-workflow-multibranch-WorkflowMultiBranchProject","2109309"
"com-cloudbees-hudson-plugins-folder-Folder","2963849"
"hudson-model-FreeStyleProject","20610423"
"org-jenkinsci-plugins-workflow-job-WorkflowJob","55407946"
