"com-github-mjdetullio-jenkins-plugins-multibranch-IvyMultiBranchProject","1"
"org-jenkinsci-plugins-jobexecutors-toplevelitems-StoreVersion","1"
"org-jvnet-hudson-plugins-ade-project-IfarmProject","1"
"com-google-jenkins-plugins-dsl-YamlProject","2"
"hudson-plugins-customer-data-template-DependencyStyleProject","2"
"org-jenkinsci-plugins-drupal-projects-DrupalProject","2"
"org-jenkinsci-plugins-jobexecutors-toplevelitems-PortalNotifier","2"
"org-jenkinsci-plugins-updatebot-ImportGithubRepoProject","2"
"hudson-plugins-customer-data-template-DataWarehouseStyleProject","5"
"com-barchart-jenkins-cascade-CascadeProject","19"
"com-github-mjdetullio-jenkins-plugins-multibranch-MatrixMultiBranchProject","42"
"hudson-plugin-smartjob-SmartJob","70"
"captmorgan-ExternalProject","152"
"com-github-mjdetullio-jenkins-plugins-multibranch-MavenMultiBranchProject","243"
"org-jenkinsci-plugins-coordinator-model-CoordinatorProject","599"
"com-github-mjdetullio-jenkins-plugins-multibranch-FreeStyleMultiBranchProject","648"
"org-jenkinsci-plugins-jobgenerator-JobGenerator","816"
"hudson-ivy-IvyModuleSet","2136"
"hudson-plugins-project_inheritance-projects-InheritanceProject","6074"
"hudson-model-ExternalJob","6104"
"com-cloudbees-plugins-flow-BuildFlow","10279"
"org-jenkinsci-plugins-pipeline-multibranch-defaults-PipelineMultiBranchDefaultsProject","16473"
"jenkins-branch-OrganizationFolder","54622"
"hudson-matrix-MatrixProject","230988"
"com-tikal-jenkins-plugins-multijob-MultiJobProject","850290"
"hudson-maven-MavenModuleSet","1942154"
"org-jenkinsci-plugins-workflow-multibranch-WorkflowMultiBranchProject","2105668"
"com-cloudbees-hudson-plugins-folder-Folder","3099573"
"hudson-model-FreeStyleProject","20050012"
"org-jenkinsci-plugins-workflow-job-WorkflowJob","56592906"
