"captmorgan-ExternalProject","1"
"com-github-mjdetullio-jenkins-plugins-multibranch-IvyMultiBranchProject","1"
"com-google-jenkins-plugins-dsl-YamlProject","1"
"org-jenkinsci-plugins-jobexecutors-toplevelitems-StoreVersion","1"
"hudson-plugins-customer-data-template-DependencyStyleProject","2"
"org-jenkinsci-plugins-jobexecutors-toplevelitems-PortalNotifier","2"
"org-jenkinsci-plugins-updatebot-ImportGithubRepoProject","2"
"org-jenkinsci-plugins-drupal-projects-DrupalProject","4"
"hudson-plugins-customer-data-template-DataWarehouseStyleProject","5"
"org-jenkinsci-plugins-pipeline-multibranch-defaults-git-PipelineMultiBranchDefaultsGitProject","5"
"com-barchart-jenkins-cascade-CascadeProject","19"
"com-github-mjdetullio-jenkins-plugins-multibranch-MatrixMultiBranchProject","23"
"org-jvnet-hudson-plugins-ade-project-IfarmProject","51"
"hudson-plugin-smartjob-SmartJob","56"
"com-github-mjdetullio-jenkins-plugins-multibranch-MavenMultiBranchProject","136"
"com-github-mjdetullio-jenkins-plugins-multibranch-FreeStyleMultiBranchProject","497"
"org-jenkinsci-plugins-coordinator-model-CoordinatorProject","598"
"org-jenkinsci-plugins-jobgenerator-JobGenerator","1040"
"hudson-ivy-IvyModuleSet","2018"
"hudson-plugins-project_inheritance-projects-InheritanceProject","5089"
"hudson-model-ExternalJob","6100"
"com-cloudbees-plugins-flow-BuildFlow","11137"
"org-jenkinsci-plugins-pipeline-multibranch-defaults-PipelineMultiBranchDefaultsProject","16765"
"jenkins-branch-OrganizationFolder","55027"
"hudson-matrix-MatrixProject","230729"
"com-tikal-jenkins-plugins-multijob-MultiJobProject","809874"
"hudson-maven-MavenModuleSet","2007641"
"org-jenkinsci-plugins-workflow-multibranch-WorkflowMultiBranchProject","2018495"
"com-cloudbees-hudson-plugins-folder-Folder","3279731"
"hudson-model-FreeStyleProject","20295714"
"org-jenkinsci-plugins-workflow-job-WorkflowJob","54643915"
