"0","7431"
"1","12290"
"2","129882"
"3","14943"
"4","16873"
"5","14362"
"6","8413"
"7","4237"
"8","7270"
"9","2694"
"10","9513"
"11","2146"
"12","3360"
"13","1544"
"14","1782"
"15","2393"
"16","2098"
"17","1106"
"18","1303"
"19","841"
"20","3535"
"21","884"
"22","1085"
"23","686"
"24","938"
"25","993"
"26","711"
"27","564"
"28","588"
"29","458"
"30","1236"
"31","457"
"32","756"
"33","416"
"34","416"
"35","532"
"36","452"
"37","326"
"38","322"
"39","279"
"40","945"
"41","301"
"42","326"
"43","253"
"44","295"
"45","331"
"46","248"
"47","201"
"48","297"
"49","196"
"50","792"
"51","230"
"52","269"
"53","181"
"54","169"
"55","197"
"56","191"
"57","158"
"58","176"
"59","141"
"60","493"
"61","140"
"62","162"
"63","101"
"64","192"
"65","152"
"66","150"
"67","128"
"68","109"
"69","85"
"70","186"
"71","114"
"72","134"
"73","102"
"74","98"
"75","125"
"76","101"
"77","84"
"78","100"
"79","91"
"80","198"
"81","86"
"82","116"
"83","68"
"84","83"
"85","89"
"86","74"
"87","65"
"88","80"
"89","71"
"90","107"
"91","62"
"92","84"
"93","55"
"94","68"
"95","70"
"96","78"
"97","47"
"98","59"
"99","53"
"100","360"
"101","84"
"102","74"
"103","65"
"104","64"
"105","59"
"106","56"
"107","56"
"108","69"
"109","49"
"110","99"
"111","51"
"112","67"
"113","40"
"114","50"
"115","49"
"116","54"
"117","35"
"118","28"
"119","35"
"120","80"
"121","56"
"122","56"
"123","37"
"124","44"
"125","41"
"126","38"
"127","39"
"128","62"
"129","34"
"130","59"
"131","36"
"132","40"
"133","33"
"134","31"
"135","27"
"136","32"
"137","14"
"138","29"
"139","33"
"140","43"
"141","30"
"142","31"
"143","35"
"144","33"
"145","25"
"146","46"
"147","32"
"148","27"
"149","19"
"150","88"
"151","25"
"152","28"
"153","17"
"154","21"
"155","27"
"156","15"
"157","22"
"158","29"
"159","23"
"160","38"
"161","20"
"162","23"
"163","18"
"164","22"
"165","17"
"166","20"
"167","23"
"168","22"
"169","20"
"170","32"
"171","19"
"172","22"
"173","21"
"174","19"
"175","20"
"176","15"
"177","19"
"178","17"
"179","15"
"180","19"
"181","15"
"182","29"
"183","13"
"184","15"
"185","29"
"186","16"
"187","21"
"188","23"
"189","17"
"190","18"
"191","16"
"192","17"
"193","17"
"194","15"
"195","14"
"196","16"
"197","15"
"198","26"
"199","10"
"200","78"
"201","19"
"202","21"
"203","11"
"204","15"
"205","12"
"206","9"
"207","14"
"208","18"
"209","12"
"210","19"
"211","17"
